20,41,41,41,68,116,67,20,112,20,20,20,20,20,20,20,
41,41,20,68,68,116,20,20,113,20,20,20,20,20,20,20,
20,68,20,20,68,116,42,112,99,20,20,20,20,20,20,20,
41,41,67,41,67,116,20,112,20,20,20,20,20,20,20,20,
20,41,41,68,110,20,20,112,20,20,20,20,20,20,20,20,
67,41,20,67,116,20,20,112,20,20,20,20,20,20,20,20,
68,68,68,68,116,20,20,113,20,20,20,20,20,20,20,20,
20,20,68,67,116,20,112,99,20,20,20,20,20,20,20,20,
20,41,110,111,20,20,112,20,20,20,20,20,20,20,20,20,
20,68,116,71,63,20,112,20,20,20,20,20,20,20,20,20,
20,20,116,20,20,115,113,20,20,20,20,20,20,20,20,20,
20,67,116,20,112,99,99,20,42,20,20,20,20,20,20,20,
68,68,116,20,112,20,20,20,20,20,20,20,20,20,20,20,
68,20,116,68,112,20,20,20,20,20,20,20,20,20,20,20,
20,20,114,115,113,20,20,20,20,20,20,20,20,20,20,20,
20,20,99,99,99,20,20,20,20,20,20,20,20,20,20,20,
